Date;PX_LAST;Returns;PX_OPEN;PX_HIGH;PX_LOW;VOLUME;VWAP;VIX;PX_ASK;PX_BID;SPREAD;HIST_CALL_IMP_VOL;VOLATILITY_30D;VOLATILITY_60D;VOLATILITY_90D;Mkt-RF;SMB;HML;RMW;CMA;RF;Price Earnings Ratio (P/E);BEst P/E Ratio;Price/Cash Flow
19.05.2017;38.265;0.003408942;38.345;38.495;38.158;107843152;38.3327;12.04;38.265;38.26;0.005;18.946;18.123;15.04;16.323;0.7;-0.34;0.4;-0.09;0.79;0.003;17.91;17.08;12.21
22.05.2017;38.498;0.006089115;38.500;38.645;38.228;91865748;38.4453;10.93;38.5;38.495;0.005;18.057;18.125;15.065;16.288;0.56;0.25;-0.3;-0.04;-0.31;0.003;18.02;17.19;12.28
23.05.2017;38.45;-0.001246818;38.725;38.725;38.328;79675484;38.4623;10.72;38.45;38.448;0.002;18.297;17.693;15.077;16.284;0.18;-0.01;0.65;-0.23;0.08;0.003;18;17.17;12.27
24.05.2017;38.335;-0.002990897;38.460;38.543;38.168;76876616;38.3186;10.02;38.325;38.323;0.002;17.565;17.774;14.596;16.29;0.24;-0.19;-0.46;0.14;-0.3;0.003;17.95;17.11;12.23
25.05.2017;38.468;0.003469414;38.433;38.588;38.258;76942392;38.4522;9.99;38.478;38.47;0.008;17.072;17.6;14.512;16.283;0.42;-0.35;-0.75;0.54;-0.63;0.003;18.01;17.17;12.27
26.05.2017;38.403;-0.001689716;38.500;38.560;38.328;87710548;38.4212;9.81;38.405;38.395;0.01;16.194;17.637;14.501;16.282;0.06;-0.03;0.1;0.18;0.14;0.003;17.98;17.14;12.25
30.05.2017;38.418;0.000390594;38.355;38.608;38.333;80507404;38.4641;10.38;38.42;38.418;0.002;16.251;17.512;14.468;16.287;-0.19;-0.54;-0.34;0.63;-0.04;0.003;17.99;17.15;12.26
31.05.2017;38.19;-0.005934718;38.493;38.543;38.095;97804656;38.2339;10.41;38.193;38.19;0.003;17.263;17.604;14.556;16.351;-0.02;-0.04;-0.53;0.28;-0.09;0.003;17.88;17.05;12.19
01.06.2017;38.295;0.002749411;38.293;38.333;38.055;65616352;38.2251;9.89;38.298;38.268;0.03;16.498;17.351;14.514;16.339;0.95;1.03;0.04;-0.2;0.05;0.003;17.93;17.11;12.22
02.06.2017;38.863;0.014832224;38.395;38.863;38.223;111082860;38.6615;9.75;38.863;38.85;0.013;16.251;17.686;14.744;16.314;0.35;0.44;-0.76;0.15;-0.48;0.003;18.19;17.36;12.4
05.06.2017;38.483;-0.009777938;38.585;38.613;38.365;101326648;38.4783;10.07;38.483;38.478;0.005;16.696;17.973;14.946;16.451;-0.17;-0.46;-0.03;-0.17;0.05;0.003;18.02;17.2;12.28
06.06.2017;38.613;0.003378115;38.475;38.953;38.445;106499704;38.6663;10.45;38.615;38.613;0.002;16.903;17.938;14.947;16.446;-0.28;0.1;-0.03;-0.47;0.38;0.003;18.08;17.27;12.32
07.06.2017;38.843;0.005956543;38.755;38.995;38.620;84278588;38.8388;10.39;38.843;38.84;0.003;16.549;17.786;14.956;16.43;0.15;-0.12;-0.04;0.53;-0.67;0.003;18.18;17.37;12.39
08.06.2017;38.748;-0.002445743;38.813;38.885;38.600;85003192;38.7302;10.16;38.748;38.745;0.003;16.56;17.844;14.868;16.431;0.18;1.19;0.93;-0.69;-0.05;0.003;18.14;17.33;12.36
09.06.2017;37.245;-0.038789099;38.798;38.798;36.505;259530628;37.5448;10.7;37.243;37.24;0.003;21.924;21.848;17.203;15.016;-0.12;0.31;2.44;-0.15;1.09;0.003;17.44;16.66;11.88
12.06.2017;36.355;-0.023895825;36.435;36.523;35.628;289229320;36.082;11.46;36.358;36.348;0.01;21.501;22.312;17.956;15.642;-0.11;-0.17;0.34;0.08;0.57;0.003;17.02;16.26;11.6
13.06.2017;36.648;0.008059414;36.790;36.863;36.288;136661780;36.5971;10.42;36.648;36.645;0.003;18.32;22.364;17.904;15.675;0.55;0.06;-0.14;-0.3;-0.08;0.003;17.16;16.39;11.69
14.06.2017;36.29;-0.009768609;36.875;36.875;35.960;126124928;36.3514;10.64;36.29;36.288;0.002;19.011;22.534;17.855;15.732;-0.17;-0.55;-0.52;0.12;-0.52;0.003;16.99;16.23;11.58
15.06.2017;36.073;-0.005979609;35.830;36.120;35.553;128661492;35.8836;10.9;36.078;36.073;0.005;19.533;22.577;17.763;15.714;-0.3;-0.3;-0.11;0.08;-0.1;0.003;16.89;16.13;11.51
16.06.2017;35.568;-0.01399939;35.945;36.125;35.550;201444372;35.7556;10.38;35.565;35.563;0.002;19.419;22.295;18.003;15.917;-0.03;-0.25;-0.15;-0.46;0.16;0.003;16.65;15.91;11.35
19.06.2017;36.585;0.028593117;35.915;36.685;35.915;130165616;36.4415;10.37;36.598;36.58;0.018;18.189;22.461;18.933;16.588;0.86;0.1;-0.75;-0.11;-0.1;0.003;17.13;16.37;11.67
20.06.2017;36.253;-0.009074757;36.718;36.718;36.235;99600292;36.3666;10.86;36.253;36.25;0.003;17.728;22.434;19.043;16.67;-0.73;-0.45;-0.48;-0.21;-0.23;0.003;16.97;16.22;11.57
21.06.2017;36.468;0.005930544;36.380;36.517;36.153;85063004;36.3916;10.75;36.47;36.468;0.002;17.835;22.542;18.596;16.638;-0.07;-0.23;-1.67;-0.23;-1.15;0.003;17.07;16.32;11.64
22.06.2017;36.408;-0.001645278;36.443;36.675;36.280;76425176;36.4403;10.48;36.413;36.408;0.005;21.216;22.461;18.596;16.516;0.02;0.46;-0.4;-0.17;-0.02;0.003;17.04;16.29;11.62
23.06.2017;36.57;0.004449572;36.283;36.790;36.278;141757556;36.5811;10.02;36.573;36.57;0.003;20.913;22.019;18.614;16.521;0.24;0.75;-0.48;-0.37;0.08;0.003;17.12;16.36;11.67
26.06.2017;36.455;-0.003144654;36.793;37.070;36.345;102769444;36.6215;9.9;36.45;36.448;0.002;21.811;22.02;18.623;16.531;0.04;0.09;0.7;0.22;0.18;0.003;17.07;16.31;11.63
27.06.2017;35.933;-0.014319023;36.253;36.540;35.905;99047564;36.2036;11.06;35.945;35.933;0.012;23.377;22.317;18.876;16.732;-0.85;-0.21;1.34;0.34;0.35;0.003;16.82;16.07;11.47
28.06.2017;36.458;0.014610525;36.123;36.528;35.790;88329728;36.2546;10.03;36.463;36.458;0.005;22.543;20.644;19.059;16.863;1.02;0.8;0.21;-0.2;-0.1;0.003;17.07;16.31;11.63
29.06.2017;35.92;-0.014756706;36.178;36.283;35.570;125997472;35.9106;11.44;35.92;35.918;0.002;23.662;20.416;19.286;17.067;-0.83;0.05;1.37;-0.23;0.34;0.003;16.82;16.07;11.46
30.06.2017;36.005;0.00236637;36.113;36.240;35.945;92096428;36.0937;11.18;36.01;36.008;0.002;23.392;20.392;19.285;17.05;0.14;-0.09;-0.29;0.21;0.3;0.003;16.38;16.11;11.71
03.07.2017;35.875;-0.00361061;36.220;36.325;35.775;57111392;35.9971;11.22;35.878;35.875;0.003;24.108;20.238;19.295;17.065;0.24;0.44;1.21;-0.53;0.71;0.004;16.32;16.05;11.67
05.07.2017;36.023;0.004125436;35.923;36.198;35.681;86278228;35.9904;11.07;36.023;36.02;0.003;23.539;20.33;19.312;17.074;0.12;-0.69;-0.58;0.14;-0.67;0.004;16.39;16.15;11.72
06.07.2017;35.683;-0.009438414;35.755;35.875;35.603;96515128;35.7117;12.54;35.683;35.678;0.005;24.297;20.445;19.28;17.16;-0.95;-0.44;0.12;0.21;-0.08;0.004;16.24;15.99;11.61
07.07.2017;36.045;0.010144887;35.725;36.188;35.725;76806848;36.0171;11.19;36.043;36.04;0.003;22.866;20.719;19.393;16.901;0.7;0.4;-0.41;0.18;-0.5;0.004;16.4;16.16;11.73
10.07.2017;36.265;0.006103482;36.028;36.488;35.843;84362544;36.2303;11.11;36.275;36.273;0.002;23.04;20.869;19.393;16.893;0.05;-0.47;-0.08;-0.12;0;0.004;16.5;16.26;11.8
11.07.2017;36.383;0.003253826;36.183;36.463;36.095;79127344;36.3079;10.89;36.39;36.388;0.002;22.48;20.916;19.372;16.874;0;0.29;-0.55;-0.33;0.18;0.004;16.56;16.31;11.84
12.07.2017;36.435;0.001429239;36.468;36.545;36.205;99537912;36.3701;10.3;36.443;36.435;0.008;22.265;20.9;19.345;16.864;0.72;0.06;-0.53;0.12;-0.21;0.004;16.58;16.35;11.85
13.07.2017;36.943;0.013942638;36.375;37.123;36.360;100797492;36.8723;9.9;36.948;36.945;0.003;22.092;21.373;19.522;17.016;0.17;-0.01;0.39;-0.04;0.18;0.004;16.81;16.58;12.02
14.07.2017;37.26;0.008580787;36.993;37.333;36.833;80528244;37.1113;9.51;37.268;37.255;0.013;21.821;21.023;19.436;17.053;0.42;-0.22;-0.52;0.16;-0.01;0.004;16.96;16.71;12.12
17.07.2017;37.39;0.003488996;37.205;37.725;37.143;95173824;37.4679;9.82;37.403;37.4;0.003;23.58;20.909;19.44;17.05;0;0.22;0.1;0.18;0.09;0.004;17.01;16.78;12.16
18.07.2017;37.52;0.003476865;37.300;37.533;37.168;71475168;37.3647;9.89;37.523;37.51;0.013;23.852;20.911;19.359;17.051;0.04;-0.37;-0.31;-0.09;-0.42;0.004;17.07;16.84;12.21
19.07.2017;37.755;0.006263326;37.620;37.855;37.488;83691876;37.7102;9.79;37.755;37.735;0.02;23.277;20.92;19.359;17.076;0.59;0.46;0.03;-0.23;0.2;0.004;17.18;16.96;12.28
20.07.2017;37.585;-0.004502715;37.875;37.935;37.548;68974992;37.6892;9.58;37.588;37.585;0.003;23.32;20.943;19.34;17.096;0;0.06;-0.04;0.12;-0.29;0.004;17.1;16.88;12.23
21.07.2017;37.568;-0.000452308;37.498;37.610;37.220;105010520;37.4846;9.36;37.573;37.568;0.005;22.99;17.208;19.342;17.016;-0.08;-0.42;-0.24;-0.01;-0.33;0.004;17.1;16.88;12.22
24.07.2017;38.023;0.012111371;37.645;38.110;37.475;85972640;37.8985;9.43;38.03;38.028;0.002;23.573;15.781;19.483;17.124;-0.03;0.1;-0.19;-0.24;-0.41;0.004;17.3;17.1;12.37
25.07.2017;38.185;0.004260579;37.950;38.460;37.950;75415728;38.2843;9.43;38.19;38.188;0.002;23.243;15.678;19.06;17.104;0.38;0.44;0.96;-0.19;0.66;0.004;17.38;17.2;12.42
26.07.2017;38.365;0.004713893;38.338;38.483;38.265;63123804;38.3772;9.6;38.378;38.375;0.003;22.627;15.312;19.042;17.038;-0.06;-0.48;-0.77;-0.16;0.07;0.004;17.46;17.3;12.48
27.07.2017;37.64;-0.018897433;38.438;38.498;36.825;129905348;37.7525;10.11;37.638;37.635;0.003;24.31;16.401;19.475;17.249;-0.14;-0.68;0.44;0.28;0.35;0.004;17.13;16.99;12.25
28.07.2017;37.375;-0.007040383;37.473;37.558;37.298;68854612;37.4262;10.29;37.375;37.37;0.005;23.833;15.909;19.52;17.206;-0.17;-0.06;0.26;-0.21;0.25;0.004;17.01;16.87;12.16
31.07.2017;37.183;-0.005137124;37.475;37.583;37.033;79383680;37.229;10.26;37.195;37.193;0.002;23.677;13.738;19.246;17.22;-0.11;-0.28;0.43;-0.07;0.04;0.004;16.92;16.79;12.1
01.08.2017;37.513;0.008875024;37.275;37.555;37.103;141474580;37.9372;10.09;37.515;37.513;0.002;23.619;13.614;18.476;17.271;0.24;-0.13;0.14;0.27;-0.5;0.004;17.07;16.82;12.2
02.08.2017;39.285;0.047236958;39.820;39.938;39.040;279747200;39.4793;10.28;39.288;39.285;0.003;21.301;19.132;20.858;18.937;-0.08;-1.16;0.14;0.04;-0.39;0.004;17.88;17.47;12.78
03.08.2017;38.893;-0.009978363;39.263;39.303;38.755;108389184;38.9818;10.44;38.885;38.883;0.002;20.935;19.466;20.945;18.737;-0.21;-0.36;-0.33;0.28;-0.35;0.004;17.7;17.26;12.65
04.08.2017;39.098;0.005270871;39.018;39.350;38.923;82239408;39.1121;10.03;39.088;39.085;0.003;20.013;19.475;20.953;18.75;0.25;0.36;0.39;-0.03;0.09;0.004;17.79;17.32;12.72
07.08.2017;39.703;0.015473937;39.265;39.730;39.168;87481284;39.5043;9.93;39.7;39.698;0.002;19.514;19.78;20.998;18.907;0.16;-0.1;-0.58;0.24;-0.37;0.004;18.07;17.59;12.92
08.08.2017;40.02;0.007984283;39.650;40.458;39.568;144823584;40.1312;10.96;40.03;40.025;0.005;20.551;19.077;21.051;18.936;-0.24;-0.08;0.24;-0.33;-0.19;0.004;18.21;17.73;13.02
09.08.2017;40.265;0.006121939;39.815;40.318;39.778;104526120;40.1194;11.11;40.273;40.268;0.005;20.524;18.8;21.079;18.954;-0.14;-0.8;-0.07;0.14;0.04;0.004;18.32;17.84;13.1
10.08.2017;38.83;-0.035638892;39.975;40.000;38.658;163217092;39.3141;16.04;38.83;38.825;0.005;23.982;21.619;21.241;19.98;-1.49;-0.31;0.27;0.3;0.1;0.004;17.67;17.2;12.63
11.08.2017;39.37;0.013906773;39.150;39.643;39.018;105028384;39.3726;15.51;39.37;39.288;0.082;22.765;21.874;21.203;20.076;0.19;0.17;-0.87;0.36;-0.08;0.004;17.92;17.44;12.81
14.08.2017;39.963;0.01506223;39.830;40.053;39.688;88490936;39.8922;12.33;39.95;39.945;0.005;20.795;22.051;21.41;20.207;1.03;0.33;0.13;-0.05;-0.46;0.004;18.18;17.71;13
15.08.2017;40.4;0.010935115;40.165;40.549;40.035;117861948;40.3548;12.04;40.413;40.408;0.005;20.888;22.155;21.487;20.265;-0.11;-0.87;-0.03;-0.17;-0.25;0.004;18.38;17.9;13.14
16.08.2017;40.238;-0.004009901;40.485;40.628;40.038;110686448;40.3517;11.74;40.238;40.23;0.008;19.976;21.907;21.507;20.282;0.18;-0.14;-0.44;0.33;-0.14;0.004;18.31;17.83;13.09
17.08.2017;39.465;-0.019210696;40.130;40.178;39.460;111762260;39.7296;15.55;39.47;39.465;0.005;23.519;22.918;21.907;20.485;-1.6;-0.18;-0.17;-0.04;0.14;0.004;17.96;17.49;12.84
18.08.2017;39.375;-0.002280502;39.465;39.875;39.180;109712276;39.5487;14.26;39.385;39.378;0.007;24.317;22.954;21.906;20.494;-0.15;0.11;0.24;-0.27;0;0.004;17.92;17.45;12.81
21.08.2017;39.303;-0.001828571;39.375;39.473;38.778;105474112;39.1653;13.19;39.29;39.288;0.002;23.771;22.997;21.907;20.47;0.06;-0.27;-0.22;0.2;-0.15;0.004;17.88;17.41;12.79
22.08.2017;39.945;0.016334631;39.558;40.000;39.505;86418340;39.8829;11.35;39.948;39.945;0.003;23.795;23.347;22.157;20.617;1.07;-0.02;-0.23;-0.18;0.19;0.004;18.18;17.7;13
23.08.2017;39.995;0.001251721;39.768;40.118;39.720;77596324;39.9668;12.25;39.998;39.995;0.003;23.432;23.116;22.112;20.593;-0.33;0.12;0.41;-0.49;0.12;0.004;18.2;17.72;13.01
24.08.2017;39.818;-0.004425553;40.108;40.185;39.638;79275672;39.8586;12.23;39.823;39.82;0.003;24.366;23.14;22.135;20.599;-0.14;0.57;0.17;-0.49;0.22;0.004;18.12;17.64;12.95
25.08.2017;39.965;0.003691798;39.913;40.140;39.818;101920252;39.9871;11.28;39.968;39.965;0.003;23.382;23.141;21.942;20.515;0.18;0.16;0.56;0.13;0.24;0.004;18.19;17.71;13
28.08.2017;40.368;0.010083823;40.035;40.500;39.983;103863888;40.3149;11.32;40.37;40.368;0.002;23.187;23.255;21.92;20.564;0.08;0.31;-0.73;0.18;-0.1;0.004;18.37;17.89;13.13
29.08.2017;40.728;0.008917955;40.025;40.780;40.000;118067640;40.5518;11.7;40.733;40.73;0.003;23.039;23.307;21.979;20.556;0.1;0.09;-0.39;0;0.07;0.004;18.53;18.04;13.25
30.08.2017;40.838;0.002700845;40.950;40.973;40.653;109078336;40.8095;11.22;40.833;40.825;0.008;23.055;23.202;21.956;20.541;0.53;0;-0.31;0.09;-0.38;0.004;18.58;18.09;13.29
31.08.2017;41;0.003966894;40.910;41.130;40.870;107140384;40.9967;10.59;41.005;40.998;0.007;22.471;23.181;21.954;20.507;0.62;0.38;-0.43;-0.31;0.06;0.004;18.66;18.17;13.34
01.09.2017;41.013;0.000317073;41.200;41.235;40.908;66364204;41.035;10.13;41.01;41.008;0.002;23.531;23.023;20.18;20.507;0.27;0.43;0.41;-0.08;0.35;0.005;18.66;18.17;13.34
05.09.2017;40.52;-0.012020579;40.938;41.063;40.140;118145256;40.5978;12.23;40.523;40.52;0.003;24.075;23.43;19.639;20.634;-0.81;-0.03;-0.99;-0.06;0.49;0.005;18.44;17.95;13.18
06.09.2017;40.478;-0.001036525;40.678;40.748;40.130;86606904;40.4443;11.63;40.48;40.468;0.012;23.636;23.433;19.603;20.379;0.28;-0.05;0.12;-0.37;0.16;0.005;18.42;17.96;13.17
07.09.2017;40.315;-0.004026879;40.523;40.560;40.090;87714008;40.3542;11.55;40.318;40.313;0.005;23.225;22.603;19.489;20.378;-0.07;0.01;-0.92;0.03;0.12;0.005;18.35;17.88;13.12
08.09.2017;39.658;-0.016296664;40.215;40.288;39.633;114446140;39.8613;12.12;39.658;39.655;0.003;23.499;23.135;19.796;20.584;-0.16;0.13;0.38;0.22;-0.11;0.005;18.05;17.56;12.9
11.09.2017;40.375;0.01807958;40.125;40.513;39.973;126323192;40.3335;10.73;40.373;40.37;0.003;22.959;23.498;19.799;20.774;1.08;-0.06;0.64;-0.32;-0.08;0.005;18.37;17.88;13.14
12.09.2017;40.215;-0.003962848;40.653;40.990;39.693;286856184;40.3667;10.58;40.213;40.21;0.003;21.407;23.507;19.038;20.621;0.44;0.33;0.72;0.09;0.18;0.005;18.3;17.83;13.08
13.09.2017;39.913;-0.007509636;39.968;39.990;39.478;179629444;39.7518;10.5;39.905;39.903;0.002;20.005;19.356;19.001;20.175;0.11;0.27;0.33;-0.33;0.13;0.005;18.16;17.71;12.98
14.09.2017;39.57;-0.008593691;39.748;39.850;39.523;95042996;39.6809;10.44;39.573;39.568;0.005;19.629;19.288;19.099;20.208;-0.12;-0.07;-0.06;-0.32;0.24;0.005;18.01;17.55;12.87
15.09.2017;39.97;0.010108668;39.618;40.243;39.500;196458408;39.913;10.17;39.97;39.965;0.005;19.478;19.448;19.174;20.257;0.19;0.25;0.14;0.29;-0.03;0.005;18.19;17.7;13
18.09.2017;39.668;-0.007555667;40.028;40.125;39.499;113077740;39.7986;10.15;39.668;39.66;0.008;19.099;19.059;19.26;20.291;0.24;0.4;0.2;-0.48;0.25;0.005;18.05;17.57;12.91
19.09.2017;39.683;0.000378139;39.878;39.943;39.610;83242528;39.7511;10.18;39.683;39.68;0.003;18.633;18.899;19.237;20.156;0.15;-0.2;0.39;0.04;0.05;0.005;18.06;17.57;12.91
20.09.2017;39.018;-0.016757806;39.475;39.565;38.458;211805456;38.9242;9.78;39.013;39.01;0.003;19.518;19.424;19.334;20.362;0.16;0.27;0.49;-0.18;0.31;0.005;17.75;17.28;12.69
21.09.2017;38.348;-0.017171562;38.950;38.950;38.188;150046644;38.4537;9.67;38.358;38.353;0.005;19.441;16.897;19.521;20.575;-0.28;0.15;0.37;-0.05;-0.06;0.005;17.45;16.98;12.48
22.09.2017;37.973;-0.009778867;38.005;38.068;37.640;186581772;37.8582;9.59;37.94;37.938;0.002;24.203;16.526;19.367;19.793;0.12;0.43;0.12;0.38;0.32;0.005;17.28;16.82;12.35
25.09.2017;37.638;-0.008822058;37.498;37.958;37.290;177549344;37.6049;10.21;37.64;37.638;0.002;25.973;15.885;19.473;19.68;-0.25;0.35;0.6;-0.21;0.62;0.005;17.13;16.67;12.24
26.09.2017;38.285;0.017190074;37.945;38.480;37.923;146640180;38.2094;10.17;38.308;38.305;0.003;25.325;16.45;19.747;19.89;0.05;0.47;0.17;0.57;-0.17;0.005;17.42;16.96;12.46
27.09.2017;38.558;0.00713073;38.450;38.680;38.385;102016908;38.5592;9.87;38.555;38.55;0.005;24.879;16.649;19.777;19.9;0.63;1.44;0.23;-0.29;-0.47;0.005;17.55;17.08;12.54
28.09.2017;38.32;-0.006172519;38.473;38.570;38.175;88021820;38.3046;9.55;38.315;38.31;0.005;24.451;15.776;19.71;19.927;0.13;0.17;-0.04;-0.1;-0.15;0.005;17.44;16.98;12.47
29.09.2017;38.53;0.005480167;38.303;38.533;38.000;105199240;38.365;9.51;38.505;38.5;0.005;23.159;15.889;19.64;19.942;0.35;-0.14;-0.26;-0.11;-0.32;0.005;16.92;17.09;12.56
02.10.2017;38.453;-0.001998443;38.565;38.613;38.180;74795368;38.4006;9.45;38.453;38.45;0.003;24.565;15.89;19.622;19.937;0.5;0.88;0.13;-0.21;0.24;0.004;16.89;13.99;12.53
03.10.2017;38.62;0.004342964;38.503;38.773;38.478;64921172;38.637;9.51;38.623;38.618;0.005;24.844;15.09;19.629;19.948;0.26;-0.03;-0.05;-0.02;-0.09;0.004;16.96;14.05;12.59
04.10.2017;38.37;-0.00647333;38.408;38.465;38.115;80655000;38.3379;9.63;38.37;38.368;0.002;24.454;15.153;19.692;19.98;0.05;-0.34;-0.46;-0.1;0.05;0.004;16.85;13.94;12.51
05.10.2017;38.848;0.012457649;38.545;38.860;38.513;85135076;38.7651;9.19;38.85;38.848;0.002;24.543;15.67;19.651;20.064;0.55;-0.31;0.38;-0.31;-0.18;0.004;17.06;14.16;12.66
06.10.2017;38.825;-0.000592051;38.743;38.873;38.640;69630232;38.7617;9.65;38.825;38.823;0.002;24.018;15.607;19.584;20.06;-0.08;-0.08;-0.26;0.17;-0.36;0.004;17.05;14.15;12.65
09.10.2017;38.96;0.003477141;38.953;39.183;38.871;65051692;38.9994;10.33;38.963;38.96;0.003;23.457;15.298;19.584;19.91;-0.22;-0.28;0;0.11;-0.21;0.004;17.11;14.2;12.7
10.10.2017;38.975;0.00038501;39.014;39.500;38.775;62468056;38.9603;10.08;38.975;38.973;0.002;23.944;14.985;19.575;19.837;0.24;0.04;0.43;0.11;-0.1;0.004;17.12;14.19;12.7
11.10.2017;39.138;0.004182168;38.993;39.245;38.938;67622560;39.1326;9.85;39.138;39.135;0.003;23.371;15.03;19.553;19.841;0.16;-0.25;-0.19;-0.05;-0.09;0.004;17.19;14.25;12.76
12.10.2017;39;-0.003525985;39.088;39.343;38.933;64500216;39.1462;9.91;39.003;39;0.003;23.416;14.945;19.542;19.826;-0.18;-0.11;-0.52;0.17;0.09;0.004;17.13;14.2;12.71
13.10.2017;39.248;0.006358974;39.183;39.320;39.103;65576752;39.2296;9.61;39.253;39.25;0.003;22.944;15.129;19.577;19.85;0.04;-0.3;0.1;0.22;-0.01;0.004;17.24;14.31;12.79
16.10.2017;39.97;0.018395842;39.475;40.000;39.413;96485808;39.8215;9.91;39.975;39.968;0.007;23.708;15.869;19.78;18.869;0.17;-0.29;0.33;0.03;-0.08;0.004;17.56;14.48;13.03
17.10.2017;40.118;0.003702777;39.945;40.218;39.808;75989100;40.0146;10.31;40.118;40.115;0.003;23.344;15.916;19.776;18.374;0.01;-0.34;-0.3;0.41;-0.17;0.004;17.62;14.49;13.07
18.10.2017;39.94;-0.004436911;40.105;40.178;39.900;65496656;40.0223;10.07;39.943;39.94;0.003;23.107;15.925;19.789;18.359;0.14;0.35;0.22;0.31;-0.14;0.004;17.54;14.42;13.02
19.10.2017;38.995;-0.023660491;39.188;39.270;38.755;170336664;38.9575;10.05;38.995;38.99;0.005;25.403;16.767;20.031;18.758;0.02;-0.35;0.18;0.14;0.09;0.004;17.13;14.08;12.71
20.10.2017;39.063;0.001743813;39.153;39.438;38.990;95896584;39.2161;9.97;39.063;39.058;0.005;24.849;15.778;19.966;18.722;0.57;0;0.27;0.09;-0.01;0.004;17.16;14.12;12.73
23.10.2017;39.043;-0.000511993;39.223;39.423;38.875;87937308;39.1419;11.07;39.05;39.048;0.002;23.983;15.755;19.928;18.544;-0.45;-0.36;0.18;0.26;-0.37;0.004;17.15;14.11;12.72
24.10.2017;39.275;0.005942166;39.073;39.355;39.050;71028920;39.2336;11.16;39.275;39.273;0.002;23.414;15.753;19.885;17.961;0.2;-0.11;0.5;0.01;-0.11;0.004;17.25;14.15;12.8
25.10.2017;39.103;-0.004379376;39.228;39.388;38.818;84828392;39.0951;11.23;39.105;39.103;0.002;23.522;15.603;17.387;17.902;-0.51;0.05;0.16;0.24;-0.49;0.004;17.17;14.04;12.74
26.10.2017;39.353;0.006393371;39.308;39.457;39.195;68001876;39.3629;11.3;39.355;39.353;0.002;23.647;15.411;17.307;17.906;0.2;0.07;0.3;0.15;-0.17;0.004;17.28;14.13;12.83
27.10.2017;40.763;0.035829543;39.823;40.900;39.675;177816640;40.4307;9.8;40.758;40.755;0.003;24.428;18.591;18.778;18.838;0.82;-0.05;-0.96;0.08;-1.22;0.004;17.9;14.64;13.29
30.10.2017;41.68;0.022495891;40.973;42.018;40.930;178803088;41.605;10.5;41.683;41.68;0.003;25.802;19.654;19.073;19.169;-0.46;-0.79;-0.04;-0.57;-0.29;0.004;18.31;14.96;13.58
31.10.2017;42.26;0.013915547;41.975;42.413;41.735;144187312;42.1505;10.18;42.263;42.26;0.003;26.619;19.099;19.21;19.268;0.23;0.77;-0.25;-0.2;0.13;0.004;18.56;15.13;13.77
01.11.2017;41.723;-0.012707052;42.468;42.485;41.403;134551048;41.8007;10.2;41.723;41.708;0.015;26.517;18.702;19.391;19.229;0.05;-0.8;0.08;-0.01;-0.06;0.004;18.32;14.93;13.6
02.11.2017;42.028;0.007310117;41.910;42.125;41.320;165573492;42.1224;9.93;42.025;42.018;0.007;25.018;18.318;17.764;19.126;0.06;0.02;0.5;-0.25;0.29;0.004;18.46;14.9;13.7
03.11.2017;43.125;0.026101647;43.500;43.565;42.780;237594524;43.1809;9.14;43.125;43.12;0.005;20.663;19.069;18.31;19.353;0.31;-0.54;-0.72;-0.15;-0.08;0.004;18.94;15.04;14.06
06.11.2017;43.563;0.010156522;43.091;43.748;42.930;140105224;43.4978;9.4;43.583;43.58;0.003;19.368;18.761;18.179;19.402;0.06;0.15;0.2;-0.65;0.19;0.004;19.13;15.19;14.2
07.11.2017;43.703;0.003213736;43.478;43.813;43.400;97445940;43.6549;9.89;43.698;43.695;0.003;19.526;18.746;18.071;19.377;-0.2;-1.43;-0.41;0.48;-0.13;0.004;19.19;15.24;14.24
08.11.2017;44.06;0.008168776;43.665;44.060;43.583;97638108;43.8765;9.78;44.06;44.055;0.005;18.636;18.49;18.09;19.401;0.12;-0.04;-0.59;0.55;-0.09;0.004;19.35;15.41;14.36
09.11.2017;43.97;-0.002042669;43.778;44.024;43.285;117930384;43.7709;10.5;43.968;43.965;0.003;18.466;18.602;17.549;19.31;-0.41;0;0.24;0;0.06;0.004;19.31;15.34;14.33
10.11.2017;43.668;-0.006868319;43.778;43.845;43.568;100582000;43.7065;11.29;43.665;43.663;0.002;18.785;18.819;17.624;19.327;0.01;0.06;-0.42;0.22;0.11;0.004;19.18;15.23;14.23
13.11.2017;43.493;-0.004007511;43.375;43.625;43.350;67928320;43.5049;11.5;43.493;43.49;0.003;18.9;18.986;17.65;19.343;0.09;-0.29;0.09;0.04;-0.81;0.004;19.1;15.16;14.17
14.11.2017;42.835;-0.015128871;43.260;43.370;42.795;99129948;43.0662;11.59;42.835;42.833;0.002;19.241;19.609;17.727;19.566;-0.22;-0.06;0.01;0.93;-0.5;0.004;18.81;14.89;13.96
15.11.2017;42.27;-0.013190148;42.493;42.580;42.095;116632280;42.335;13.13;42.273;42.27;0.003;20.596;20.066;17.985;19.735;-0.52;0.05;0.22;-0.05;0.17;0.004;18.57;14.69;13.78
16.11.2017;42.775;0.011947007;42.795;42.968;42.575;94549936;42.796;11.76;42.775;42.773;0.002;20.374;20.211;18.092;19.702;1.01;0.85;-0.54;0.54;-0.04;0.004;18.79;14.87;13.94
